N_sim,segsID,transition,trans_no,avg_time,SE_time,avg_edge.length,avg_Nchanges
72,18,no_armature->armature,18,35.796348391825475,0.11633255990513748,1132.4525687481785,6
72,18,no_armature->armature,19,36.168731163551925,0.10756613309790987,1174.7806225102322,6
72,18,no_armature->armature,20,36.46261813414696,0.10456663382885531,1238.0711712137245,6
72,18,no_armature->armature,21,36.83252959198881,0.1004984290690845,1333.0556804384094,6
72,18,no_armature->armature,22,37.119615750265226,0.09429415237243635,1382.9646173344063,6
72,18,no_armature->armature,23,37.396796343772856,0.09082727909723282,1455.441228772238,6
72,19,no_armature->armature,24,37.687790483790195,0.08056630957575374,1564.1561459289856,4
72,19,no_armature->armature,25,37.9297017230212,0.07835908734380426,1636.6089002950114,4
72,19,no_armature->armature,26,38.17633424063894,0.08151959512637846,1677.6328564376242,4
72,19,no_armature->armature,27,38.38323744550915,0.08132922052882505,1704.1805759501158,4
72,20,no_armature->armature,28,38.63139725357541,0.07988014841250998,1801.4804419410125,29
72,20,no_armature->armature,29,38.8543060228312,0.07447160108803412,1893.1712262890508,29
72,20,no_armature->armature,30,39.05415589872023,0.06906517459662562,1960.7429019441552,29
72,20,no_armature->armature,31,39.26976668453606,0.06250185038976509,2088.624277867497,29
72,20,no_armature->armature,32,39.446506871974,0.05610139869928518,2189.9579342783477,29
72,20,no_armature->armature,33,39.592122292170856,0.051737072665667024,2233.386644168712,29
72,20,no_armature->armature,34,39.72872976335574,0.051335406662048284,2247.8628807988334,29
72,20,no_armature->armature,35,39.84663415648008,0.04962042132395611,2262.339117428955,29
72,20,no_armature->armature,36,39.976548322517715,0.04774259826210242,2284.053472374137,29
72,20,no_armature->armature,37,40.0812778901898,0.04318127473413875,2305.7678273193196,29
72,20,no_armature->armature,38,40.189735048948,0.03727476392580327,2320.244063949441,29
72,20,no_armature->armature,39,40.284185925818605,0.03479821591214952,2327.4821822645017,29
72,20,no_armature->armature,40,40.3658564557852,0.03398429708072955,2327.4821822645017,29
72,20,no_armature->armature,41,40.45892451142297,0.031157436698431896,2327.4821822645017,29
72,20,no_armature->armature,42,40.53555210955232,0.028327653124673,2327.4821822645017,29
