transition,trans_no,avg_time,SE_time
no_armature->armature,11,8.777059435187814,0.1848127037081834
no_armature->armature,12,8.145198415294601,0.16589435508047126
no_armature->armature,13,7.472154521754525,0.14845137552518187
no_armature->armature,14,6.9616302567837165,0.13815953763856825
no_armature->armature,15,6.525047541394853,0.12577732048775894
no_armature->armature,16,6.162344320926384,0.13027933607438827
no_armature->armature,17,5.727253704401026,0.12315647948954671
no_armature->armature,18,5.35198894590453,0.11633255990513748
no_armature->armature,19,4.97960617417808,0.10756613309790987
no_armature->armature,20,4.685719203583051,0.10456663382885531
no_armature->armature,21,4.315807745741196,0.1004984290690845
no_armature->armature,22,4.028721587464782,0.09429415237243635
no_armature->armature,23,3.75154099395715,0.09082727909723282
no_armature->armature,24,3.460546853939811,0.08056630957575374
no_armature->armature,25,3.2186356147087984,0.07835908734380426
