"","time","transition","N_sim","trans_no","edge.length"
"308",147.679038161549,"megaherbivore->other",20,1,24
"309",147.788100434278,"other->megaherbivore",25,3,24
"310",147.865805760623,"megaherbivore->other",52,1,24
"311",147.888449406075,"megaherbivore->other",7,2,24
"312",147.921784055881,"megaherbivore->other",96,1,24
"313",148.013062595993,"other->megaherbivore",40,2,24
"314",148.082455063199,"other->megaherbivore",43,2,24
"315",148.125289409317,"megaherbivore->other",90,3,24
"316",148.130069919141,"other->megaherbivore",8,2,24
"317",148.316115667296,"megaherbivore->other",15,5,24
"318",148.343634351667,"megaherbivore->other",36,1,24
"319",148.344544014842,"other->megaherbivore",35,3,24
"320",148.4045445181,"other->megaherbivore",76,2,24
"321",148.527377471261,"megaherbivore->other",77,2,24
"322",148.714263022228,"megaherbivore->other",28,2,24
"323",148.769950661779,"megaherbivore->other",49,2,24
"324",149.186968761425,"other->megaherbivore",35,4,25
"325",149.288465074927,"other->megaherbivore",40,3,25
"326",149.322351740173,"megaherbivore->other",68,1,25
"327",149.435014315205,"megaherbivore->other",45,1,25
"328",149.474176162945,"megaherbivore->other",95,3,25
"329",149.60956719961,"megaherbivore->other",41,2,25
"330",149.897466003613,"other->megaherbivore",15,2,27
"331",150.239644012089,"megaherbivore->other",2,2,27
"332",150.34501092925,"other->megaherbivore",54,4,27
"333",150.655644650057,"other->megaherbivore",75,2,28
"334",150.732117423056,"other->megaherbivore",91,3,28
"335",150.816920490245,"megaherbivore->other",86,3,28
"336",150.900062187536,"megaherbivore->other",28,3,28
"337",151.148267074423,"megaherbivore->other",70,4,29
"338",151.178474164382,"megaherbivore->other",62,2,29
"339",151.211105674468,"megaherbivore->other",65,2,29
"340",151.249066755546,"megaherbivore->other",97,4,29
"341",151.288413833432,"megaherbivore->other",64,1,29
"342",151.292890998778,"megaherbivore->other",13,1,29
"343",151.437905955583,"other->megaherbivore",35,5,29
"344",151.648100688433,"other->megaherbivore",31,2,29
"345",151.781483476257,"megaherbivore->other",83,1,29
"346",151.923351456308,"megaherbivore->other",5,5,29
"347",152.049522885774,"megaherbivore->other",22,3,29
"348",152.068759651017,"megaherbivore->other",80,1,29
"349",152.162656955943,"other->megaherbivore",71,2,29
"350",152.321563828042,"megaherbivore->other",65,3,29
"351",152.32385110654,"megaherbivore->other",23,2,29
"352",152.393066223654,"megaherbivore->other",77,3,29
"353",152.479756400635,"other->megaherbivore",32,1,30
"354",152.598711299851,"megaherbivore->other",65,4,30
"355",153.03973380638,"megaherbivore->other",52,2,31
"356",153.074670058667,"megaherbivore->other",69,1,31
"357",153.205523185414,"other->megaherbivore",52,2,31
"358",153.236219999189,"other->megaherbivore",97,2,31
"359",153.354965037892,"megaherbivore->other",14,3,31
"360",153.414884393204,"megaherbivore->other",63,4,32
"361",153.441814209315,"other->megaherbivore",41,3,32
"362",153.530933860231,"megaherbivore->other",63,5,33
"363",153.569257471011,"megaherbivore->other",1,2,33
"364",153.626736589547,"other->megaherbivore",59,2,33
"365",154.033684627919,"other->megaherbivore",15,3,34
"366",154.180916735344,"megaherbivore->other",64,2,34
"367",154.411550705539,"other->megaherbivore",43,3,34
"368",154.442113940918,"other->megaherbivore",73,2,34
"369",154.584282196573,"other->megaherbivore",12,4,34
"370",154.599249773172,"other->megaherbivore",62,3,34
"371",154.741713651441,"other->megaherbivore",31,3,34
"372",154.83588720074,"other->megaherbivore",5,4,34
"373",154.862885517076,"megaherbivore->other",19,1,34
"374",155.361450059048,"other->megaherbivore",32,2,36
"375",155.431045668672,"other->megaherbivore",12,5,37
"376",155.526656669975,"megaherbivore->other",24,1,37
"377",155.820253862353,"other->megaherbivore",32,3,38
"378",155.82460937694,"other->megaherbivore",83,2,38
"379",155.854294449398,"other->megaherbivore",7,3,38
"380",155.888501301343,"megaherbivore->other",32,7,38
"381",156.003917121625,"other->megaherbivore",30,2,38
"382",156.058742698845,"megaherbivore->other",59,1,38
"383",156.317104164738,"megaherbivore->other",4,2,38
"384",156.380580162684,"other->megaherbivore",54,5,38
"385",156.455863620092,"megaherbivore->other",74,2,38
"386",156.582806621751,"other->megaherbivore",92,4,39
"387",156.742354457757,"other->megaherbivore",87,2,39
"388",156.749034949811,"megaherbivore->other",83,2,39
"389",156.953262827233,"megaherbivore->other",84,4,40
"390",156.989945198515,"other->megaherbivore",67,4,40
"391",157.039009837706,"other->megaherbivore",71,3,40
"392",157.055275226232,"other->megaherbivore",18,2,40
"393",157.125398398446,"megaherbivore->other",17,3,40
"394",157.137683715727,"other->megaherbivore",74,2,40
"395",157.152798537543,"megaherbivore->other",95,4,40
"396",157.318527480407,"other->megaherbivore",65,4,40
"397",157.383661160609,"other->megaherbivore",51,2,41
"398",157.446603693787,"other->megaherbivore",74,3,41
"399",157.705313779605,"other->megaherbivore",77,4,41
"400",157.959608641556,"megaherbivore->other",5,6,41
"401",157.981354817836,"other->megaherbivore",6,3,41
"402",158.150052925846,"megaherbivore->other",84,5,41
"403",158.177447848648,"megaherbivore->other",69,2,41
