"Binomial.1.2","Condition_Met"
"Lariscus_niobe",0
"Lariscus_obscurus",0
"Lasiopodomys_brandtii",0
"Lasiopodomys_fuscus",0
"Lasiopodomys_mandarinus",0
"Lasiorhinus_krefftii",1
"Lasiorhinus_latifrons",1
"Leggadina_forresti",0
"Leggadina_lakedownensis",0
"Leimacomys_buettneri",0
"Lemmiscus_curtatus",0
"Lemmus_amurensis",0
"Lemmus_lemmus",0
"Lemmus_portenkoi",0
"Lemmus_sibiricus",0
"Lemmus_trimucronatus",0
"Lemniscomys_barbarus",0
"Lemniscomys_bellieri",0
"Lemniscomys_griselda",0
"Lemniscomys_hoogstraali",0
"Lemniscomys_linulus",0
"Lemniscomys_macculus",0
"Lemniscomys_mittendorfi",0
"Lemniscomys_rosalia",0
"Lemniscomys_roseveari",0
"Lemniscomys_striatus",0
"Lemniscomys_zebra",0
"Lemur_catta",0
"Lenomys_meyeri",0
"Lenothrix_canus",0
"Lenoxus_apicalis",0
"Leontopithecus_caissara",0
"Leontopithecus_chrysomelas",0
"Leontopithecus_chrysopygus",0
"Leontopithecus_rosalia",0
"Leopardus_amnicola",0
"Leopardus_colocolo",0
"Leopardus_geoffroyi",0
"Leopardus_guigna",0
"Leopardus_guttulus",0
"Leopardus_jacobita",0
"Leopardus_pardalis",0
"Leopardus_tigrinus",0
"Leopardus_wiedii",0
"Leopoldamys_ciliatus",0
"Leopoldamys_diwangkarai",0
"Leopoldamys_edwardsi",0
"Leopoldamys_milleti",0
"Leopoldamys_neilli",0
"Leopoldamys_sabanus",0
"Leopoldamys_siporanus",0
"Lepilemur_aeeclis",0
"Lepilemur_ahmansonorum",0
"Lepilemur_ankaranensis",0
"Lepilemur_betsileo",0
"Lepilemur_dorsalis",0
"Lepilemur_edwardsi",0
"Lepilemur_fleuretae",0
"Lepilemur_grewcockorum",0
"Lepilemur_hollandorum",0
"Lepilemur_hubbardorum",0
"Lepilemur_jamesorum",0
"Lepilemur_leucopus",0
"Lepilemur_microdon",0
"Lepilemur_milanoii",0
"Lepilemur_mittermeieri",0
"Lepilemur_mustelinus",0
"Lepilemur_otto",0
"Lepilemur_petteri",0
"Lepilemur_randrianasoloi",0
"Lepilemur_ruficaudatus",0
"Lepilemur_sahamalazensis",0
"Lepilemur_scottorum",0
"Lepilemur_seali",0
"Lepilemur_septentrionalis",0
"Lepilemur_tymerlachsoni",0
"Lepilemur_wrightae",0
"Leporillus_apicalis",0
"Leporillus_conditor",0
"Leptailurus_serval",0
"Leptomys_elegans",0
"Leptomys_ernstmayri",0
"Leptomys_signatus",0
"Leptonychotes_weddellii",0
"Lepus_alleni",0
"Lepus_americanus",0
"Lepus_arcticus",0
"Lepus_brachyurus",0
"Lepus_californicus",0
"Lepus_callotis",0
"Lepus_capensis",0
"Lepus_castroviejoi",0
"Lepus_comus",0
"Lepus_coreanus",0
"Lepus_corsicanus",0
"Lepus_europaeus",0
"Lepus_fagani",0
"Lepus_flavigularis",0
"Lepus_granatensis",0
"Lepus_habessinicus",0
"Lepus_hainanus",0
"Lepus_insularis",0
"Lepus_mandshuricus",0
"Lepus_nigricollis",0
"Lepus_oiostolus",0
"Lepus_othus",0
"Lepus_peguensis",0
"Lepus_saxatilis",0
"Lepus_sinensis",0
"Lepus_starcki",0
"Lepus_tibetanus",0
"Lepus_timidus",0
"Lepus_tolai",0
"Lepus_townsendii",0
"Lepus_victoriae",0
"Lepus_yarkandensis",0
"Lestodelphys_halli",0
"Lestodon_armatus",1
"Lestoros_inca",0
"Liberiictis_kuhni",0
"Limnogale_mergulus",0
"Limnomys_bryophilus",0
"Limnomys_sibuanus",0
"Litocranius_walleri",1
"Lobodon_carcinophaga",0
"Lonchothrix_emiliae",0
"Lontra_canadensis",0
"Lontra_felina",0
"Lontra_longicaudis",0
"Lontra_provocax",0
"Lophiomys_imhausi",0
"Lophocebus_albigena",0
"Lophocebus_aterrimus",0
"Lophuromys_brevicaudus",0
"Lophuromys_chrysopus",0
"Lophuromys_cinereus",0
"Lophuromys_dieterleni",0
"Lophuromys_eisentrauti",0
"Lophuromys_flavopunctatus",0
"Lophuromys_huttereri",0
"Lophuromys_luteogaster",0
"Lophuromys_medicaudatus",0
"Lophuromys_melanonyx",0
"Lophuromys_nudicaudus",0
"Lophuromys_rahmi",0
"Lophuromys_roseveari",0
"Lophuromys_sikapusi",0
"Lophuromys_woosnami",0
"Lorentzimys_nouhuysi",0
"Loris_lydekkerianus",0
"Loris_tardigradus",0
"Loxodonta_africana",1
"Loxodontomys_micropus",0
"Loxodontomys_pikumche",0
"Lundomys_molitor",0
"Lutra_lutra",0
"Lutra_sumatrana",0
"Lutreolina_crassicaudata",0
"Lutreolina_massoia",0
"Lutrogale_perspicillata",0
"Lycalopex_culpaeus",0
"Lycalopex_fulvipes",0
"Lycalopex_griseus",0
"Lycalopex_gymnocercus",0
"Lycalopex_sechurae",0
"Lycalopex_vetulus",0
"Lycaon_pictus",0
"Lyncodon_patagonicus",0
"Lynx_canadensis",0
"Lynx_lynx",0
"Lynx_pardinus",0
"Lynx_rufus",0
"Macaca_arctoides",0
"Macaca_assamensis",0
"Macaca_cyclopis",0
"Macaca_fascicularis",0
"Macaca_fuscata",0
"Macaca_hecki",0
"Macaca_leonina",0
"Macaca_maura",0
"Macaca_mulatta",0
"Macaca_munzala",1
"Macaca_nemestrina",0
"Macaca_nigra",0
"Macaca_nigrescens",0
"Macaca_ochreata",0
"Macaca_pagensis",0
"Macaca_radiata",0
"Macaca_siberu",0
"Macaca_silenus",0
"Macaca_sinica",0
"Macaca_sylvanus",0
"Macaca_thibetana",0
"Macaca_tonkeana",0
"Macrauchenia_patachonica",1
"Macrogalidia_musschenbroekii",0
"Macropus_agilis",1
"Macropus_antilopinus",1
"Macropus_bernardus",1
"Macropus_dorsalis",1
"Macropus_eugenii",0
"Macropus_ferragus",1
"Macropus_fuliginosus",1
"Macropus_giganteus",1
"Macropus_greyi",1
"Macropus_irma",0
"Macropus_parma",0
"Macropus_parryi",1
"Macropus_pearsoni",1
"Macropus_robustus",1
"Macropus_rufogriseus",1
"Macropus_rufus",1
"Macroscelides_flavicaudatus",0
"Macroscelides_micus",0
"Macroscelides_proboscideus",0
"Macrotarsomys_bastardi",0
"Macrotarsomys_ingens",0
"Macrotarsomys_petteri",0
"Macrotis_lagotis",0
"Macrotis_leucura",0
"Macruromys_elegans",0
"Macruromys_major",0
"Madoqua_guentheri",0
"Madoqua_kirkii",0
"Madoqua_piacentinii",0
"Madoqua_saltiana",0
"Madromys_blanfordi",0
"Makalata_didelphoides",0
"Makalata_macrura",0
"Makalata_obscura",0
"Malacomys_cansdalei",0
"Malacomys_edwardsi",0
"Malacomys_longipes",0
"Malacothrix_typica",0
"Mallomys_aroaensis",0
"Mallomys_gunung",0
"Mallomys_istapantap",0
"Mallomys_rothschildi",0
"Malpaisomys_insularis",0
"Mammelomys_lanosus",0
"Mammelomys_rattoides",0
"Mammut_americanum",1
"Mammuthus_columbi",1
"Mammuthus_exilis",1
"Mammuthus_primigenius",1
"Mandrillus_leucophaeus",0
"Mandrillus_sphinx",0
"Manis_crassicaudata",0
"Manis_culionensis",0
"Manis_javanica",0
"Manis_paleojavanica",0
"Manis_pentadactyla",0
"Maokopia_ronaldi",1
"Margaretamys_beccarii",0
"Margaretamys_elegans",0
"Margaretamys_parvus",0
"Marmosa_alstoni",0
"Marmosa_andersoni",0
"Marmosa_constantiae",0
"Marmosa_demerarae",0
"Marmosa_lepida",0
"Marmosa_mexicana",0
"Marmosa_murina",0
"Marmosa_paraguayanus",0
"Marmosa_phaea",0
"Marmosa_quichua",0
"Marmosa_regina",0
"Marmosa_robinsoni",0
"Marmosa_rubra",0
"Marmosa_tyleriana",0
"Marmosa_xerophila",0
"Marmosops_bishopi",0
"Marmosops_cracens",0
"Marmosops_creightoni",0
"Marmosops_fuscatus",0
"Marmosops_handleyi",0
"Marmosops_impavidus",0
"Marmosops_incanus",0
"Marmosops_invictus",0
"Marmosops_juninensis",0
"Marmosops_neblina",0
"Marmosops_noctivagus",0
"Marmosops_ocellatus",0
"Marmosops_pakaraimae",0
"Marmosops_parvidens",0
"Marmosops_paulensis",0
"Marmosops_pinheiroi",0
"Marmota_baibacina",0
"Marmota_bobak",0
"Marmota_broweri",0
"Marmota_caligata",0
"Marmota_camtschatica",0
"Marmota_caudata",0
"Marmota_flaviventris",0
"Marmota_himalayana",0
"Marmota_marmota",0
"Marmota_menzbieri",0
"Marmota_monax",0
"Marmota_olympus",0
"Marmota_sibirica",0
"Marmota_vancouverensis",0
"Martes_americana",0
"Martes_flavigula",0
"Martes_foina",0
"Martes_gwatkinsii",0
"Martes_martes",0
"Martes_melampus",0
"Martes_pennanti",0
"Martes_zibellina",0
"Massoutiera_mzabi",0
"Mastacomys_fuscus",0
"Mastomys_awashensis",0
"Mastomys_coucha",0
"Mastomys_erythroleucus",0
"Mastomys_huberti",0
"Mastomys_kollmannspergeri",0
"Mastomys_natalensis",0
"Mastomys_pernanus",0
"Mastomys_shortridgei",0
"Maxomys_alticola",0
"Maxomys_baeodon",0
"Maxomys_bartelsii",0
"Maxomys_dollmani",0
"Maxomys_hellwaldii",0
"Maxomys_hylomyoides",0
"Maxomys_inas",0
"Maxomys_inflatus",0
"Maxomys_moi",0
"Maxomys_musschenbroekii",0
"Maxomys_ochraceiventer",0
"Maxomys_pagensis",0
"Maxomys_panglima",0
"Maxomys_rajah",0
"Maxomys_surifer",0
"Maxomys_tajuddinii",0
"Maxomys_wattsi",0
"Maxomys_whiteheadi",0
"Mazama_americana",1
"Mazama_bororo",1
"Mazama_bricenii",1
"Mazama_chunyi",1
"Mazama_gouazoubira",1
"Mazama_nana",1
"Mazama_nemorivaga",1
"Mazama_pandora",1
"Mazama_rufina",1
"Mazama_temama",1
"Megaceroides_algericus",1
"Megadendromus_nikolausi",0
"Megadontomys_cryophilus",0
"Megadontomys_nelsoni",0
"Megadontomys_thomasi",0
"Megaladapis_edwardsi",1
"Megaladapis_grandidieri",1
"Megaladapis_madagascariensis",1
"Megalibgwilia_ramsayi",0
"Megaloceros_giganteus",1
"Megalocnus_rodens",1
"Megalocnus_zile",1
"Megalomys_audreyae",0
"Megalomys_desmarestii",0
"Megalomys_georginae",0
"Megalomys_luciae",0
"Megalonyx_jeffersonii",1
"Megalotragus_priscus",1
"Megalovis_guangxiensis",1
"Megaoryzomys_curioi",0
"Megaoryzomys_spA",0
"Megasorex_gigas",0
"Megatherium_americanum",1
"Megatherium_tarijense",1
"Melanomys_caliginosus",0
"Melanomys_robustulus",0
"Melanomys_zunigae",0
"Melasmothrix_naso",0
"Meles_anakuma",0
"Meles_leucurus",0
"Meles_meles",0
"Mellivora_capensis",0
"Melogale_cucphuongensis",0
"Melogale_everetti",0
"Melogale_moschata",0
"Melogale_orientalis",0
"Melogale_personata",0
"Melomys_aerosus",0
"Melomys_arcium",0
"Melomys_bannisteri",0
"Melomys_bougainville",0
"Melomys_burtoni",0
"Melomys_capensis",0
"Melomys_caurinus",0
"Melomys_cervinipes",0
"Melomys_cooperae",0
"Melomys_dollmani",0
"Melomys_fraterculus",0
"Melomys_frigicola",0
"Melomys_fulgens",0
"Melomys_howi",0
"Melomys_leucogaster",0
"Melomys_lutillus",0
"Melomys_matambuai",0
"Melomys_obiensis",0
"Melomys_paveli",0
"Melomys_rubicola",0
"Melomys_rufescens",0
"Melomys_talaudium",0
"Melursus_ursinus",0
"Menetes_berdmorei",0
"Mephitis_macroura",0
"Mephitis_mephitis",0
"Meriones_arimalius",0
"Meriones_chengi",0
"Meriones_crassus",0
"Meriones_dahli",0
"Meriones_grandis",0
"Meriones_hurrianae",0
"Meriones_libycus",0
"Meriones_meridianus",0
"Meriones_persicus",0
"Meriones_rex",0
"Meriones_sacramenti",0
"Meriones_shawi",0
"Meriones_tamariscinus",0
"Meriones_tristrami",0
"Meriones_unguiculatus",0
"Meriones_vinogradovi",0
"Meriones_zarudnyi",0
"Mesechinus_dauuricus",0
"Mesechinus_hughi",0
"Mesembriomys_gouldii",0
"Mesembriomys_macrurus",0
"Mesocapromys_angelcabrerai",0
"Mesocapromys_auritus",0
"Mesocapromys_nanus",0
"Mesocapromys_sanfelipensis",0
"Mesocricetus_auratus",0
"Mesocricetus_brandti",0
"Mesocricetus_newtoni",0
"Mesocricetus_raddei",0
"Mesocricetus_rathgeberi",0
"Mesomys_hispidus",0
"Mesomys_leniceps",0
"Mesomys_occultus",0
"Mesomys_stimulax",0
"Mesopropithecus_globiceps",1
"Mesopropithecus_pithecoides",1
"Metachirus_nudicaudatus",0
"Metasthenurus_newtonae",1
"Metridiochoerus_compactus",0
"Mico_acariensis",0
"Mico_argentatus",0
"Mico_chrysoleucos",0
"Mico_emiliae",0
"Mico_humeralifer",0
"Mico_humilis",0
"Mico_intermedius",0
"Mico_leucippe",0
"Mico_marcai",0
"Mico_mauesi",0
"Mico_melanurus",0
"Mico_nigriceps",0
"Mico_rondoni",0
"Mico_saterei",0
"Microakodontomys_transitorius",0
"Microcavia_australis",0
"Microcavia_niata",0
"Microcavia_shiptoni",0
"Microcebus_arnholdi",0
"Microcebus_berthae",0
"Microcebus_bongolavensis",0
"Microcebus_danfossi",0
"Microcebus_gerpi",0
"Microcebus_griseorufus",0
"Microcebus_jollyae",0
"Microcebus_lehilahytsara",0
"Microcebus_macarthurii",0
"Microcebus_mamiratra",0
"Microcebus_margotmarshae",0
"Microcebus_marohita",0
"Microcebus_mittermeieri",0
"Microcebus_murinus",0
"Microcebus_myoxinus",0
"Microcebus_ravelobensis",0
"Microcebus_rufus",0
"Microcebus_sambiranensis",0
"Microcebus_simmonsi",0
"Microcebus_tavaratra",0
"Microdillus_peeli",0
"Microdipodops_megacephalus",0
"Microdipodops_pallidus",0
"Microgale_brevicaudata",0
"Microgale_cowani",0
"Microgale_dobsoni",0
"Microgale_drouhardi",0
"Microgale_dryas",0
"Microgale_fotsifotsy",0
"Microgale_gracilis",0
"Microgale_grandidieri",0
"Microgale_gymnorhyncha",0
"Microgale_jenkinsae",0
"Microgale_jobihely",0
"Microgale_longicaudata",0
"Microgale_macpheei",0
"Microgale_majori",0
"Microgale_monticola",0
"Microgale_nasoloi",0
"Microgale_parvula",0
"Microgale_principula",0
"Microgale_pusilla",0
"Microgale_soricoides",0
"Microgale_taiva",0
"Microgale_talazaci",0
"Microgale_thomasi",0
"Microhydromys_argenteus",0
"Microhydromys_richardsoni",0
"Micromys_minutus",0
"Microperoryctes_aplini",0
"Microperoryctes_longicauda",0
"Microperoryctes_murina",0
"Microperoryctes_papuensis",0
"Micropotamogale_lamottei",0
"Micropotamogale_ruwenzorii",0
"Microryzomys_altissimus",0
"Microryzomys_minutus",0
"Microsciurus_alfari",0
"Microsciurus_flaviventer",0
"Microsciurus_mimulus",0
"Microsciurus_santanderensis",0
"Microtus_abbreviatus",0
"Microtus_agrestis",0
"Microtus_anatolicus",0
"Microtus_arvalis",0
"Microtus_bavaricus",0
"Microtus_brachycercus",0
"Microtus_breweri",0
"Microtus_cabrerae",0
"Microtus_californicus",0
"Microtus_canicaudus",0
"Microtus_chrotorrhinus",0
"Microtus_clarkei",0
"Microtus_daghestanicus",0
"Microtus_dogramacii",0
"Microtus_duodecimcostatus",0
"Microtus_evoronensis",0
"Microtus_felteni",0
"Microtus_fortis",0
"Microtus_gerbei",0
"Microtus_gregalis",0
"Microtus_guatemalensis",0
"Microtus_guentheri",0
"Microtus_henseli",0
"Microtus_hyperboreus",0
"Microtus_ilaeus",0
"Microtus_irani",0
"Microtus_kermanensis",0
"Microtus_kikuchii",0
"Microtus_levis",0
"Microtus_liechtensteini",0
"Microtus_limnophilus",0
"Microtus_longicaudus",0
"Microtus_lusitanicus",0
"Microtus_majori",0
"Microtus_maximowiczii",0
"Microtus_mexicanus",0
"Microtus_middendorffii",0
"Microtus_miurus",0
"Microtus_mongolicus",0
"Microtus_montanus",0
"Microtus_montebelli",0
"Microtus_mujanensis",0
"Microtus_multiplex",0
"Microtus_nasarovi",0
"Microtus_oaxacensis",0
"Microtus_ochrogaster",0
"Microtus_oeconomus",0
"Microtus_oregoni",0
"Microtus_paradoxus",0
"Microtus_pennsylvanicus",0
"Microtus_pinetorum",0
"Microtus_qazvinensis",0
"Microtus_quasiater",0
"Microtus_richardsoni",0
"Microtus_sachalinensis",0
"Microtus_savii",0
"Microtus_schelkovnikovi",0
"Microtus_schidlovskii",0
"Microtus_socialis",0
"Microtus_subterraneus",0
"Microtus_tatricus",0
"Microtus_thomasi",0
"Microtus_townsendii",0
"Microtus_transcaspicus",0
"Microtus_umbrosus",0
"Microtus_xanthognathus",0
"Millardia_gleadowi",0
"Millardia_kathleenae",0
"Millardia_kondana",0
"Millardia_meltada",0
"Mindomys_hammondi",0
"Miopithecus_ogouensis",0
"Miopithecus_talapoin",0
"Miracinonyx_trumani",0
"Mirounga_angustirostris",0
"Mirza_coquereli",0
"Mirza_zaza",0
"Mixotoxodon_larensis",1
"Mogera_etigo",0
"Mogera_imaizumii",0
"Mogera_insularis",0
"Mogera_robusta",0
"Mogera_tokudae",0
"Mogera_uchidai",0
"Mogera_wogura",0
"Monachus_monachus",0
"Monodelphis_adusta",0
"Monodelphis_americana",0
"Monodelphis_brevicaudata",0
"Monodelphis_dimidiata",0
"Monodelphis_domestica",0
"Monodelphis_emiliae",0
"Monodelphis_glirina",0
"Monodelphis_handleyi",0
"Monodelphis_iheringi",0
"Monodelphis_kunsi",0
"Monodelphis_osgoodi",0
"Monodelphis_palliolata",0
"Monodelphis_peruviana",0
"Monodelphis_reigi",0
"Monodelphis_ronaldi",0
"Monodelphis_scalops",0
"Monodelphis_unistriata",0
"Monticolomys_koopmani",0
"Morenelaphus_brachyceros",1
"Morenelaphus_lujanensis",1
"Moschiola_indica",0
"Moschiola_kathygre",0
"Moschiola_meminna",0
"Moschus_anhuiensis",0
"Moschus_berezovskii",0
"Moschus_chrysogaster",1
"Moschus_cupreus",1
"Moschus_fuscus",1
"Moschus_leucogaster",1
"Moschus_moschiferus",1
"Muknalia_minima",1
"Mungos_gambianus",0
"Mungos_mungo",0
"Mungotictis_decemlineata",0
"Muntiacus_atherodes",1
"Muntiacus_crinifrons",1
"Muntiacus_feae",1
"Muntiacus_gongshanensis",1
"Muntiacus_montanus",1
"Muntiacus_muntjak",1
"Muntiacus_putaoensis",1
"Muntiacus_reevesi",1
"Muntiacus_rooseveltorum",1
"Muntiacus_truongsonensis",1
"Muntiacus_vaginalis",1
"Muntiacus_vuquangensis",1
"Murexia_habbema",0
"Murexia_longicaudata",0
"Murexia_melanurus",0
"Murexia_naso",0
"Murexia_rothschildi",0
"Muriculus_imberbis",0
"Mus_baoulei",0
"Mus_booduga",0
"Mus_bufo",0
"Mus_callewaerti",0
"Mus_caroli",0
"Mus_cervicolor",0
"Mus_cookii",0
"Mus_crociduroides",0
"Mus_cypriacus",0
"Mus_famulus",0
"Mus_fernandoni",0
"Mus_fragilicauda",0
"Mus_goundae",0
"Mus_haussa",0
"Mus_indutus",0
"Mus_macedonicus",0
"Mus_mahomet",0
"Mus_mattheyi",0
"Mus_mayori",0
"Mus_minutoides",0
"Mus_musculoides",0
"Mus_musculus",0
"Mus_neavei",0
"Mus_orangiae",0
"Mus_oubanguii",0
"Mus_pahari",0
"Mus_phillipsi",0
"Mus_platythrix",0
"Mus_saxicola",0
"Mus_setulosus",0
"Mus_setzeri",0
"Mus_shortridgei",0
"Mus_sorella",0
"Mus_spicilegus",0
"Mus_spretus",0
"Mus_tenellus",0
"Mus_terricolor",0
"Mus_triton",0
"Mus_vulcani",0
"Muscardinus_avellanarius",0
"Mustela_africana",0
"Mustela_altaica",0
"Mustela_erminea",0
"Mustela_eversmanii",0
"Mustela_felipei",0
"Mustela_frenata",0
"Mustela_itatsi",0
"Mustela_kathiah",0
"Mustela_lutreola",0
"Mustela_lutreolina",0
"Mustela_nigripes",0
"Mustela_nivalis",0
"Mustela_nudipes",0
"Mustela_putorius",0
"Mustela_russelliana",0
"Mustela_sibirica",0
"Mustela_strigidorsa",0
"Mustela_subpalmata",0
"Mustela_tonkinensis",0
"Mydaus_javanensis",0
"Mydaus_marchei",0
"Mylodon_darwinii",1
"Mylohyus_nasutus",1
"Mylomys_dybowskii",0
"Mylomys_rex",0
"Myocastor_coypus",0
"Myodes_andersoni",0
"Myodes_californicus",0
"Myodes_centralis",0
"Myodes_gapperi",0
"Myodes_glareolus",0
"Myodes_regulus",0
"Myodes_rex",0
"Myodes_rufocanus",0
"Myodes_rutilus",0
"Myodes_shanseius",0
"Myodes_smithii",0
"Myoictis_leucura",0
"Myoictis_melas",0
"Myoictis_wallacei",0
"Myoictis_wavicus",0
"Myomimus_personatus",0
"Myomimus_roachi",0
"Myomimus_setzeri",0
"Myomyscus_angolensis",0
"Myomyscus_brockmani",0
"Myomyscus_verreauxii",0
"Myomyscus_yemeni",0
"Myoprocta_acouchy",0
"Myoprocta_pratti",0
"Myopus_schisticolor",0
"Myosciurus_pumilio",0
"Myosorex_babaulti",0
"Myosorex_blarina",0
"Myosorex_bururiensis",0
"Myosorex_cafer",0
"Myosorex_eisentrauti",0
"Myosorex_geata",0
"Myosorex_gnoskei",0
"Myosorex_jejei",0
"Myosorex_kihaulei",0
"Myosorex_longicaudatus",0
"Myosorex_okuensis",0
"Myosorex_rumpii",0
"Myosorex_schalleri",0
"Myosorex_sclateri",0
"Myosorex_tenuis",0
"Myosorex_varius",0
"Myosorex_zinki",0
"Myospalax_aspalax",0
"Myospalax_myospalax",0
"Myospalax_psilurus",0
"Myotragus_balearicus",1
"Myrmecobius_fasciatus",0
"Myrmecophaga_tridactyla",0
"Mysateles_melanurus",0
"Mysateles_prehensilis",0
"Mystromys_albicaudatus",0
"Naemorhedus_baileyi",1
"Naemorhedus_caudatus",1
"Naemorhedus_goral",1
"Naemorhedus_griseus",1
"Nandinia_binotata",0
"Nanger_dama",1
"Nanger_granti",1
"Nanger_soemmerringii",1
"Nannosciurus_melanotis",0
"Napaeozapus_insignis",0
"Nasalis_larvatus",0
"Nasua_narica",0
"Nasua_nasua",0
"Nasuella_meridensis",0
"Nasuella_olivacea",0
"Navahoceros_fricki",1
"Neacomys_dubosti",0
"Neacomys_guianae",0
"Neacomys_minutus",0
"Neacomys_musseri",0
"Neacomys_paracou",0
"Neacomys_pictus",0
"Neacomys_spinosus",0
"Neacomys_tenuipes",0
"Neamblysomus_gunningi",0
"Neamblysomus_julianae",0
"Necromys_amoenus",0
"Necromys_benefactus",0
"Necromys_lactens",0
"Necromys_lasiurus",0
"Necromys_lenguarum",0
"Necromys_obscurus",0
"Necromys_punctulatus",0
"Necromys_temchuki",0
"Necromys_urichi",0
"Nectogale_elegans",0
"Nectomys_apicalis",0
"Nectomys_magdalenae",0
"Nectomys_palmipes",0
"Nectomys_rattus",0
"Nectomys_squamipes",0
"Nelsonia_goldmani",0
"Nelsonia_neotomodon",0
"Neochoerus_aesopi",1
"Neocnus_comes",1
"Neocnus_dousman",1
"Neocnus_toupiti",0
"Neodon_forresti",0
"Neodon_irene",0
"Neodon_juldaschi",0
"Neodon_linzhiensis",0
"Neodon_sikimensis",0
"Neofelis_diardi",0
"Neofelis_nebulosa",0
"Neofiber_alleni",0
"Neohylomys_hainanensis",0
"Neolicaphrium_recens",1
"Neomicroxus_bogotensis",0
"Neomicroxus_latebricola",0
"Neomonachus_schauinslandi",0
"Neomonachus_tropicalis",0
"Neomys_anomalus",0
"Neomys_fodiens",0
"Neomys_teres",0
"Neophascogale_lorentzii",0
"Neosclerocalyptus_paskoenis",1
"Neotamias_alpinus",0
"Neotamias_amoenus",0
"Neotamias_bulleri",0
"Neotamias_canipes",0
"Neotamias_cinereicollis",0
"Neotamias_dorsalis",0
"Neotamias_durangae",0
"Neotamias_merriami",0
"Neotamias_minimus",0
"Neotamias_obscurus",0
"Neotamias_ochrogenys",0
"Neotamias_palmeri",0
"Neotamias_panamintinus",0
"Neotamias_quadrimaculatus",0
"Neotamias_quadrivittatus",0
"Neotamias_ruficaudus",0
"Neotamias_rufus",0
"Neotamias_senex",0
"Neotamias_siskiyou",0
"Neotamias_sonomae",0
"Neotamias_speciosus",0
"Neotamias_townsendii",0
"Neotamias_umbrinus",0
"Neotetracus_sinensis",0
"Neotoma_albigula",0
"Neotoma_angustapalata",0
"Neotoma_anthonyi",0
"Neotoma_bryanti",0
"Neotoma_bunkeri",0
"Neotoma_chrysomelas",0
"Neotoma_cinerea",0
"Neotoma_devia",0
"Neotoma_floridana",0
"Neotoma_fuscipes",0
"Neotoma_goldmani",0
"Neotoma_lepida",0
"Neotoma_leucodon",0
"Neotoma_macrotis",0
"Neotoma_magister",0
"Neotoma_martinensis",0
"Neotoma_mexicana",0
"Neotoma_micropus",0
"Neotoma_nelsoni",0
"Neotoma_palatina",0
"Neotoma_phenax",0
"Neotoma_stephensi",0
"Neotomodon_alstoni",0
"Neotomys_ebriosus",0
"Neotragus_batesi",0
"Neotragus_pygmaeus",0
"Neovison_macrodon",0
"Neovison_vison",0
"Nephelomys_albigularis",0
"Nephelomys_auriventer",0
"Nephelomys_caracolus",0
"Nephelomys_devius",0
"Nephelomys_keaysi",0
"Nephelomys_levipes",0
"Nephelomys_meridensis",0
"Nesiotites_hidalgo",0
"Nesiotites_similis",0
"Nesokia_bunnii",0
"Nesokia_indica",0
"Nesolagus_netscheri",0
"Nesolagus_timminsi",0
"Nesomys_audeberti",0
"Nesomys_lambertoni",0
"Nesomys_rufus",0
"Nesophontes_edithae",0
"Nesophontes_hypomicrus",0
"Nesophontes_major",0
"Nesophontes_micrus",0
"Nesophontes_paramicrus",0
"Nesophontes_spA",0
"Nesophontes_zamicrus",0
"Nesoromys_ceramicus",0
"Nesoryzomys_darwini",0
"Nesoryzomys_fernandinae",0
"Nesoryzomys_indefessus",0
"Nesoryzomys_narboroughi",0
"Nesoryzomys_spB",0
"Nesoryzomys_spC",0
"Nesoryzomys_spD",0
"Nesoryzomys_swarthi",0
"Nesotragus_moschatus",0
"Neurotrichus_gibbsii",0
"Neuryurus_trabeculatus",1
"Neusticomys_ferreirai",0
"Neusticomys_monticolus",0
"Neusticomys_mussoi",0
"Neusticomys_oyapocki",0
"Neusticomys_peruviensis",0
"Neusticomys_venezuelae",0
"Nilgiritragus_hylocrius",1
"Nilopegamys_plumbeus",0
"Ningaui_ridei",0
"Ningaui_timealeyi",0
"Ningaui_yvonneae",0
"Niviventer_andersoni",0
"Niviventer_brahma",0
"Niviventer_cameroni",0
"Niviventer_confucianus",0
"Niviventer_coninga",0
"Niviventer_cremoriventer",0
"Niviventer_culturatus",0
"Niviventer_eha",0
"Niviventer_excelsior",0
"Niviventer_fraternus",0
"Niviventer_fulvescens",0
"Niviventer_hinpoon",0
"Niviventer_langbianis",0
"Niviventer_lepturus",0
"Niviventer_niviventer",0
"Niviventer_rapit",0
"Niviventer_tenaster",0
"Nomascus_concolor",0
"Nomascus_gabriellae",0
"Nomascus_hainanus",0
"Nomascus_leucogenys",0
"Nomascus_nasutus",0
"Nomascus_siki",0
"Noronhomys_vespuccii",0
"Nothrotheriops_shastensis",1
"Nothrotherium_maquinense",1
"Notiomastodon_platensis",1
"Notiomys_edwardsii",0
"Notiosorex_cockrumi",0
"Notiosorex_crawfordi",0
"Notiosorex_evotis",0
"Notiosorex_villai",0
"Notocitellus_adocetus",0
"Notocitellus_annulatus",0
"Notomys_alexis",0
"Notomys_amplus",0
"Notomys_aquilo",0
"Notomys_cervinus",0
"Notomys_fuscus",0
"Notomys_longicaudatus",0
"Notomys_macrotis",0
"Notomys_mitchellii",0
"Notomys_mordax",0
"Notomys_robustus",0
"Notoryctes_caurinus",0
"Notoryctes_typhlops",0
"Nyctereutes_procyonoides",0
"Nycticebus_bengalensis",0
