"","time","transition","N_sim","trans_no","edge.length"
"266",10.8094551728897,"no_armature->armature",12,2,22
"267",10.868192772034,"armature->no_armature",54,5,22
"268",10.891354037461,"armature->no_armature",11,5,22
"269",10.8959652291096,"armature->no_armature",24,2,22
"270",10.9358837302499,"armature->no_armature",9,4,22
"271",10.9573148130351,"armature->no_armature",9,5,22
"272",10.9677009515007,"armature->no_armature",27,1,22
"273",10.9781346531259,"armature->no_armature",71,3,23
"274",10.9823539865317,"armature->no_armature",40,4,23
"275",10.9977744999378,"armature->no_armature",2,2,23
"276",10.9995646852889,"no_armature->armature",77,2,23
"277",11.0531912991242,"armature->no_armature",71,4,23
"278",11.0881031515415,"armature->no_armature",66,3,23
"279",11.0968144839955,"armature->no_armature",56,1,23
"280",11.1210861049264,"armature->no_armature",26,1,23
"281",11.1419742557702,"armature->no_armature",1,2,23
"282",11.1500902937173,"armature->no_armature",20,2,23
"283",11.1552435625839,"no_armature->armature",51,1,23
"284",11.166417051195,"armature->no_armature",49,3,23
"285",11.2025796794404,"armature->no_armature",65,3,23
"286",11.2437984619911,"armature->no_armature",21,1,24
"287",11.2508859152989,"no_armature->armature",31,2,24
"288",11.2591003304641,"no_armature->armature",8,2,24
"289",11.3019642716841,"armature->no_armature",67,3,24
"290",11.327088560409,"no_armature->armature",92,2,25
"291",11.3420172235039,"armature->no_armature",66,4,25
"292",11.3424673979632,"armature->no_armature",58,3,25
"293",11.3440692145716,"armature->no_armature",60,2,25
"294",11.3534357366313,"armature->no_armature",6,4,25
"295",11.4111480784256,"armature->no_armature",45,2,25
"296",11.4412535470552,"armature->no_armature",67,4,25
"297",11.4417529253029,"armature->no_armature",38,3,25
"298",11.4519533192484,"armature->no_armature",8,1,25
"299",11.4839354660118,"armature->no_armature",89,6,25
"300",11.4898044790143,"armature->no_armature",100,2,25
"301",11.5155940563101,"armature->no_armature",34,3,26
"302",11.5580962871847,"armature->no_armature",75,2,26
"303",11.5780547014153,"armature->no_armature",79,1,26
"304",11.5924005646544,"armature->no_armature",38,4,26
"305",11.597753528066,"armature->no_armature",21,2,26
"306",11.632997254532,"armature->no_armature",15,2,26
"307",11.6333904403355,"armature->no_armature",61,1,26
"308",11.6419801171009,"armature->no_armature",41,6,27
"309",11.6649595499275,"armature->no_armature",70,6,27
"310",11.6671657570883,"armature->no_armature",42,2,27
"311",11.7158988616136,"armature->no_armature",45,3,28
"312",11.7159533693678,"armature->no_armature",89,7,28
"313",11.7214134058989,"armature->no_armature",78,3,28
"314",11.7347106284496,"armature->no_armature",60,3,28
"315",11.8161988468523,"armature->no_armature",67,5,28
"316",11.8284767974675,"armature->no_armature",84,2,28
"317",11.8287714638047,"armature->no_armature",43,2,28
"318",11.836004758909,"armature->no_armature",60,4,28
"319",11.8532415076064,"armature->no_armature",47,2,28
"320",11.8610792122915,"armature->no_armature",83,4,28
"321",11.8785393233323,"armature->no_armature",89,8,28
"322",11.8819050299984,"armature->no_armature",36,1,28
"323",11.9342038941859,"armature->no_armature",41,7,29
"324",11.9430718222786,"armature->no_armature",15,3,29
"325",11.9538896358904,"armature->no_armature",79,2,29
"326",11.9541770603166,"armature->no_armature",50,2,29
"327",11.9695730956219,"armature->no_armature",83,5,29
"328",11.9762302489779,"armature->no_armature",20,3,29
"329",11.9773958261168,"armature->no_armature",78,4,29
"330",11.9812559176989,"armature->no_armature",22,2,29
"331",11.9826143945375,"armature->no_armature",6,5,29
"332",11.9952867996277,"armature->no_armature",37,4,29
"333",12.0051567679702,"armature->no_armature",32,6,29
"334",12.0200460303536,"armature->no_armature",33,2,29
"335",12.0317977545997,"armature->no_armature",93,4,29
"336",12.0558928253204,"armature->no_armature",76,1,29
"337",12.0866733722312,"armature->no_armature",34,4,29
"338",12.112431037454,"armature->no_armature",52,2,29
"339",12.1137596766012,"armature->no_armature",86,1,29
"340",12.1184534416204,"armature->no_armature",3,3,29
"341",12.127601574745,"armature->no_armature",64,2,29
"342",12.1376922322165,"armature->no_armature",29,8,29
"343",12.1414540935185,"armature->no_armature",89,9,29
"344",12.1557000770451,"armature->no_armature",48,2,29
"345",12.188653226532,"armature->no_armature",69,1,29
"346",12.1921545201489,"armature->no_armature",38,5,29
"347",12.1922540638986,"armature->no_armature",49,4,29
"348",12.1969940720292,"armature->no_armature",58,4,29
"349",12.2036831729976,"armature->no_armature",68,1,29
"350",12.2091227416471,"armature->no_armature",45,4,30
"351",12.2168328251388,"armature->no_armature",94,3,30
"352",12.2628751529316,"armature->no_armature",98,2,30
"353",12.2807471877726,"armature->no_armature",52,3,30
"354",12.3247127469687,"armature->no_armature",16,1,31
"355",12.32565867599,"armature->no_armature",100,3,31
"356",12.3328674577585,"armature->no_armature",34,5,31
"357",12.3462676454163,"armature->no_armature",88,6,31
"358",12.3465111164016,"armature->no_armature",25,4,31
"359",12.3751967697233,"armature->no_armature",90,1,31
"360",12.3968190631487,"armature->no_armature",5,3,31
"361",12.4350650948077,"armature->no_armature",4,1,31
"362",12.4630810468785,"armature->no_armature",40,5,31
"363",12.5047207253088,"armature->no_armature",85,4,31
"364",12.5158718003712,"armature->no_armature",9,6,31
"365",12.5180043012924,"armature->no_armature",29,9,31
"366",12.5223886415484,"armature->no_armature",48,3,31
"367",12.5234324327473,"armature->no_armature",21,3,31
"368",12.5567747662079,"armature->no_armature",88,7,31
"369",12.5594849009238,"armature->no_armature",100,4,31
"370",12.586163236697,"armature->no_armature",70,7,31
"371",12.5912528739729,"armature->no_armature",56,2,31
"372",12.6228020894549,"armature->no_armature",4,2,31
"373",12.6436360749775,"no_armature->armature",41,1,31
"374",12.6459034892804,"armature->no_armature",55,4,31
"375",12.6480981436396,"armature->no_armature",11,6,31
"376",12.65359223676,"armature->no_armature",73,6,31
"377",12.6829553245444,"armature->no_armature",33,3,31
"378",12.7097983900756,"armature->no_armature",90,2,31
"379",12.7105507799087,"armature->no_armature",48,4,31
"380",12.7153331563299,"armature->no_armature",19,3,31
"381",12.7204259286481,"armature->no_armature",44,2,31
